wo_id,wo_description,collection,primary_code,primary_code_description,secondary_code,secondary_code_description,equipment_id,equipment_name,preventive,work_priority,actual_finish,duration,actual_labor_hours
WO424777,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04704,Chiller 4,TRUE,5,1/24/23 16:00,2:00,0:00
WO425012,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04007,Chiller 7,TRUE,5,1/27/23 13:00,1:15,0:00
WO419521,Calibration and more specific Control System Calibration related to calibration and control elements,calibration and control elements,MT011,Calibration,MT011b,Control System Calibration,CWC04704,Chiller 4,TRUE,5,10/17/22 15:30,1:30,0:00
WO418761,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04010,Chiller 10,TRUE,5,10/13/22 18:00,1:15,0:00
WO428569,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04014,Chiller 14,TRUE,5,4/17/23 15:00,6:00,8:00
WO423026,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04701,Chiller 1,TRUE,5,12/19/22 14:00,2:00,0:00
WO425025,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04014,Chiller 14,TRUE,5,1/30/23 16:30,3:30,0:00
WO424311,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04014,Chiller 14,TRUE,5,1/11/23 19:00,3:00,0:00
WO427121,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04701,Chiller 1,TRUE,5,3/23/23 16:00,1:30,0:00
WO419481,Calibration and more specific Control System Calibration related to calibration and control elements,calibration and control elements,MT011,Calibration,MT011b,Control System Calibration,CWC04703,Chiller 3,TRUE,5,10/6/22 15:30,2:00,0:00
WO422861,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04014,Chiller 14,TRUE,5,6/23/23 14:30,40:00:00,7:30
WO423027,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04702,Chiller 2,TRUE,5,12/19/22 16:00,2:00,0:00
WO424569,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04704,Chiller 4,TRUE,5,3/30/23 19:00,1:00,0:00
WO423667,Routine Maintenance and more specific Scheduled Maintenance related to control system,control system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04704,Chiller 4,TRUE,5,2/2/23 19:30,2:00,0:00
WO427084,Refrigerant Addition and more specific Small Amount related to entire chiller system,entire chiller system,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04010,Chiller 10,TRUE,5,3/23/23 13:00,2:30,0:00
WO422736,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04010,Chiller 10,TRUE,5,12/16/22 13:00,1:15,0:00
WO419389,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04701,Chiller 1,TRUE,5,10/21/22 16:00,2:00,0:00
WO421034,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04014,Chiller 14,TRUE,5,11/2/22 18:30,1:00,0:00
WO418184,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04010,Chiller 10,TRUE,5,9/29/22 14:00,1:00,0:00
WO418088,Routine Maintenance and more specific Scheduled Maintenance related to control system,control system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04704,Chiller 4,TRUE,5,2/2/23 19:30,12:00,0:00
WO418743,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04013,Chiller 13,TRUE,5,10/13/22 13:30,1:15,0:00
WO427275,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04009,Chiller 9,TRUE,5,9/20/23 11:00,1:00,1:00
WO415519,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04703,Chiller 3,TRUE,5,9/29/22 12:00,1:00,0:00
WO424426,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04703,Chiller 3,TRUE,5,3/29/23 13:00,2:00,0:00
WO421196,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04703,Chiller 3,TRUE,5,11/29/22 14:00,2:00,0:00
WO421030,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04006,Chiller 6,TRUE,5,11/7/22 14:00,1:00,0:00
WO426338,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04703,Chiller 3,TRUE,5,2/20/23 20:00,2:00,0:00
WO418188,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04013,Chiller 13,TRUE,5,9/29/22 18:00,1:00,0:00
WO428682,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04014,Chiller 14,TRUE,5,4/6/23 12:00,3:00,3:00
WO419391,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04703,Chiller 3,TRUE,5,10/21/22 18:30,2:00,0:00
WO424763,Refrigerant Addition and more specific Small Amount related to entire chiller system,entire chiller system,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04010,Chiller 10,TRUE,5,1/26/23 17:00,2:30,0:00
WO419958,Routine Maintenance and more specific Scheduled Maintenance related to control system,control system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04009,Chiller 9,TRUE,5,1/20/23 20:00,12:00,0:00
WO427783,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04703,Chiller 3,TRUE,5,4/10/23 12:00,2:00,2:00
WO427781,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04701,Chiller 1,TRUE,5,4/11/23 9:00,2:00,2:00
WO422860,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04013,Chiller 13,TRUE,5,6/30/23 14:30,40:00:00,37:30:00
WO425781,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04013,Chiller 13,TRUE,5,2/10/23 17:30,1:00,0:00
WO421493,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04701,Chiller 1,TRUE,5,8/15/23 14:30,6:00,15:00
WO425373,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04701,Chiller 1,TRUE,5,2/1/23 13:30,1:30,0:00
WO427086,Refrigerant Addition and more specific Small Amount related to entire chiller system,entire chiller system,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04010,Chiller 10,TRUE,5,3/23/23 19:30,2:30,0:00
WO422858,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04006,Chiller 6,TRUE,5,3/8/23 19:30,40:00:00,0:00
WO419883,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04703,Chiller 3,TRUE,5,11/15/22 15:00,3:00,0:00
WO423181,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04704,Chiller 4,TRUE,5,12/20/22 16:00,2:00,0:00
WO421495,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04703,Chiller 3,TRUE,5,8/10/23 14:30,6:00,15:00
WO424472,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04013,Chiller 13,TRUE,5,1/25/23 15:00,3:30,0:00
WO425784,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04012,Chiller 12,TRUE,5,2/16/23 23:00,1:00,0:00
WO425783,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04009,Chiller 9,TRUE,5,2/17/23 20:30,1:00,0:00
WO419882,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04702,Chiller 2,TRUE,5,11/15/22 14:00,3:00,0:00
WO424471,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04007,Chiller 7,TRUE,5,1/23/23 15:00,2:30,0:00
WO427080,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04006,Chiller 6,TRUE,5,3/21/23 19:30,3:30,0:00
WO427085,Refrigerant Addition and more specific Small Amount related to entire chiller system,entire chiller system,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04010,Chiller 10,TRUE,5,3/23/23 15:30,2:00,0:00
WO421496,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04704,Chiller 4,TRUE,5,8/24/23 14:30,6:00,15:00
WO422857,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04012,Chiller 12,TRUE,5,12/16/22 13:30,1:15,0:00
WO427079,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04006,Chiller 6,TRUE,5,3/21/23 15:30,2:30,0:00
WO421315,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04704,Chiller 4,TRUE,5,11/29/22 16:00,2:00,0:00
WO428566,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04014,Chiller 14,TRUE,5,4/14/23 15:00,7:00,8:00
WO427782,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04702,Chiller 2,TRUE,5,4/11/23 11:00,2:00,2:00
WO423028,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04703,Chiller 3,TRUE,5,12/20/22 14:00,2:00,0:00
WO418865,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04012,Chiller 12,TRUE,5,10/13/22 19:00,1:15,0:00
WO424568,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04703,Chiller 3,TRUE,5,3/30/23 18:00,1:00,0:00
WO425778,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04006,Chiller 6,TRUE,5,2/17/23 14:30,1:00,0:00
WO428568,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04014,Chiller 14,TRUE,5,3/9/23 12:30,1:30,5:30
WO427083,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04007,Chiller 7,TRUE,5,3/22/23 19:30,2:30,0:00
WO422862,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04010,Chiller 10,TRUE,5,7/28/23 14:30,40:00:00,7:30
WO424686,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04703,Chiller 3,TRUE,5,1/23/23 17:00,2:00,0:00
WO422733,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04006,Chiller 6,TRUE,5,12/16/22 12:30,1:15,0:00
WO419881,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04701,Chiller 1,TRUE,5,11/15/22 13:00,3:00,0:00
WO424684,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04701,Chiller 1,TRUE,5,1/24/23 14:00,2:00,0:00
WO424567,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04702,Chiller 2,TRUE,5,3/30/23 17:00,1:00,0:00
WO420150,Refrigerant Addition and more specific Small Amount related to entire chiller system,entire chiller system,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04010,Chiller 10,TRUE,5,11/8/22 13:00,1:15,0:00
WO428567,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04014,Chiller 14,TRUE,5,4/12/23 15:00,9:00,8:00
WO427081,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04007,Chiller 7,TRUE,5,3/22/23 14:00,3:00,0:00
WO422864,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,3/13/23 18:30,40:00:00,0:00
WO422734,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04009,Chiller 9,TRUE,5,12/16/22 12:45,1:15,0:00
WO425780,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04010,Chiller 10,TRUE,5,2/8/23 18:30,1:00,0:00
WO424310,Refrigerant Addition and more specific Small Amount related to refrigerant circuit,refrigerant circuit,MT004,Refrigerant Addition,MT004a,Small Amount,CWC04013,Chiller 13,TRUE,5,1/10/23 17:30,3:00,0:00
